OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,OrderYear,OrderQuarter,OrderMonth,OrderDayOfWeek,IsWeekend,OrderMonthSin,OrderMonthCos,ComputedGrossPrice,TotalPriceDelta,TotalPriceDeltaAbs,HasCoupon,CouponFamily,IsDigitalPayment,CartUtilization,GrossCartValue,UnpurchasedCartItems,UnpurchasedCartValue,AddressNumber,UnitPriceTier,OrderValueSegment
ORD200879,2025-04-08,C56622,Phone,2,547.67,932 Main St,Gift Card,Shipped,TRK86373987,3,NO_COUPON,Instagram,1095.34,2025,2,4,1,0,0.8660254037844387,-0.4999999999999998,1095.34,0.0,0.0,0,NoCoupon,1,0.6666666666666666,1643.01,1,547.67,932,Luxury,High
ORD200880,2025-03-12,C85074,Laptop,4,233.7,506 Main St,Online,Shipped,TRK63133878,8,SAVE10,Facebook,934.8,2025,1,3,2,0,1.0,6.123233995736766e-17,934.8,0.0,0.0,1,Discount10,1,0.5,1869.6,4,934.8,506,Standard,High
ORD200881,2023-01-03,C59579,Tablet,2,448.85,386 Main St,Credit Card,Pending,TRK48000034,6,NO_COUPON,Instagram,897.7,2023,1,1,1,0,0.49999999999999994,0.8660254037844387,897.7,0.0,0.0,0,NoCoupon,1,0.3333333333333333,2693.1,4,1795.4,386,High,High
ORD200882,2025-06-28,C43335,Phone,2,274.12,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,548.24,2025,2,6,5,1,1.2246467991473532e-16,-1.0,548.24,0.0,0.0,1,FreeShipping,0,0.3333333333333333,1644.72,4,1096.48,533,Standard,Medium
ORD200883,2025-05-13,C43595,Printer,5,561.48,451 Main St,Online,Delivered,TRK25317348,9,FREESHIP,Facebook,2807.4,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,2807.4,0.0,0.0,1,FreeShipping,1,0.5555555555555556,5053.32,4,2245.92,451,Luxury,Premium
ORD200884,2024-05-15,C71471,Chair,1,595.54,817 Main St,Gift Card,Shipped,TRK52137079,4,NO_COUPON,Instagram,595.54,2024,2,5,2,0,0.49999999999999994,-0.8660254037844387,595.54,0.0,0.0,0,NoCoupon,1,0.25,2382.16,3,1786.62,817,Luxury,Medium
ORD200885,2024-04-07,C61090,Laptop,4,515.59,387 Main St,Credit Card,Shipped,TRK36388962,7,FREESHIP,Google,2062.36,2024,2,4,6,1,0.8660254037844387,-0.4999999999999998,2062.36,0.0,0.0,1,FreeShipping,1,0.5714285714285714,3609.13,3,1546.77,387,High,Premium
ORD200886,2023-10-25,C29620,Phone,1,460.13,792 Main St,Credit Card,Returned,TRK22046456,1,NO_COUPON,Google,460.13,2023,4,10,2,0,-0.8660254037844386,0.5000000000000001,460.13,0.0,0.0,0,NoCoupon,1,1.0,460.13,0,0.0,792,High,Medium
ORD200887,2024-12-19,C67932,Chair,3,171.66,857 Main St,Debit Card,Delivered,TRK88547534,7,NO_COUPON,Google,514.98,2024,4,12,3,0,-2.4492935982947064e-16,1.0,514.98,0.0,0.0,0,NoCoupon,1,0.42857142857142855,1201.62,4,686.64,857,Budget,Medium
ORD200888,2024-07-23,C14427,Laptop,2,266.95,833 Main St,Credit Card,Pending,TRK58024529,3,NO_COUPON,Instagram,533.9,2024,3,7,1,0,-0.4999999999999997,-0.8660254037844388,533.9,0.0,0.0,0,NoCoupon,1,0.6666666666666666,800.85,1,266.95,833,Standard,Medium
ORD200889,2024-10-27,C36725,Monitor,5,650.72,350 Main St,Credit Card,Cancelled,TRK16808790,8,WINTER15,Email,3253.6,2024,4,10,6,1,-0.8660254037844386,0.5000000000000001,3253.6,0.0,0.0,1,Seasonal15,1,0.625,5205.76,3,1952.16,350,Luxury,Premium
ORD200890,2023-08-11,C51921,Laptop,3,439.53,943 Main St,Debit Card,Pending,TRK85741716,5,NO_COUPON,Google,1318.59,2023,3,8,4,0,-0.8660254037844385,-0.5000000000000004,1318.59,0.0,0.0,0,NoCoupon,1,0.6,2197.65,2,879.06,943,High,High
ORD200891,2023-11-11,C36534,Monitor,3,654.54,918 Main St,Cash,Returned,TRK38952138,7,SAVE10,Referral,1963.62,2023,4,11,5,1,-0.5000000000000004,0.8660254037844384,1963.62,0.0,0.0,1,Discount10,0,0.42857142857142855,4581.78,4,2618.16,918,Luxury,Premium
ORD200892,2024-06-04,C72043,Desk,1,394.53,480 Main St,Cash,Shipped,TRK40896408,2,FREESHIP,Referral,394.53,2024,2,6,1,0,1.2246467991473532e-16,-1.0,394.53,0.0,0.0,1,FreeShipping,0,0.5,789.06,1,394.53,480,High,Low
ORD200893,2023-03-21,C99533,Monitor,1,678.01,696 Main St,Cash,Pending,TRK55701253,4,FREESHIP,Referral,678.01,2023,1,3,1,0,1.0,6.123233995736766e-17,678.01,0.0,0.0,1,FreeShipping,0,0.25,2712.04,3,2034.03,696,Luxury,Medium
ORD200894,2023-05-23,C90852,Tablet,3,575.01,852 Main St,Online,Cancelled,TRK37551831,8,WINTER15,Instagram,1725.03,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,1725.03,0.0,0.0,1,Seasonal15,1,0.375,4600.08,5,2875.05,852,Luxury,Premium
ORD200895,2023-11-09,C81882,Chair,3,154.64,832 Main St,Debit Card,Pending,TRK62371264,6,WINTER15,Facebook,463.92,2023,4,11,3,0,-0.5000000000000004,0.8660254037844384,463.92,0.0,0.0,1,Seasonal15,1,0.5,927.84,3,463.92,832,Budget,Medium
ORD200896,2024-10-18,C85466,Desk,3,147.29,102 Main St,Gift Card,Shipped,TRK66764177,3,FREESHIP,Google,441.87,2024,4,10,4,0,-0.8660254037844386,0.5000000000000001,441.87,0.0,0.0,1,FreeShipping,1,1.0,441.87,0,0.0,102,Budget,Medium
ORD200897,2024-09-03,C87995,Laptop,4,481.48,358 Main St,Gift Card,Delivered,TRK38730545,5,SAVE10,Instagram,1925.92,2024,3,9,1,0,-1.0,-1.8369701987210297e-16,1925.92,0.0,0.0,1,Discount10,1,0.8,2407.4,1,481.48,358,High,Premium
ORD200898,2025-03-05,C44619,Monitor,3,158.37,742 Main St,Cash,Shipped,TRK66662528,6,NO_COUPON,Referral,475.11,2025,1,3,2,0,1.0,6.123233995736766e-17,475.11,0.0,0.0,0,NoCoupon,0,0.5,950.22,3,475.11,742,Budget,Medium
ORD200899,2025-04-23,C99904,Printer,2,323.37,552 Main St,Online,Pending,TRK83843411,3,SAVE10,Instagram,646.74,2025,2,4,2,0,0.8660254037844387,-0.4999999999999998,646.74,0.0,0.0,1,Discount10,1,0.6666666666666666,970.11,1,323.37,552,Standard,Medium
ORD200900,2025-02-07,C52342,Laptop,5,73.83,991 Main St,Debit Card,Pending,TRK67342586,9,NO_COUPON,Instagram,369.15,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,369.15,0.0,0.0,0,NoCoupon,1,0.5555555555555556,664.47,4,295.32,991,Budget,Low
ORD200901,2024-04-28,C44277,Tablet,1,458.63,839 Main St,Debit Card,Returned,TRK79321479,4,WINTER15,Referral,458.63,2024,2,4,6,1,0.8660254037844387,-0.4999999999999998,458.63,0.0,0.0,1,Seasonal15,1,0.25,1834.52,3,1375.89,839,High,Medium
ORD200902,2024-07-13,C61162,Monitor,4,180.25,813 Main St,Debit Card,Cancelled,TRK76712124,7,NO_COUPON,Facebook,721.0,2024,3,7,5,1,-0.4999999999999997,-0.8660254037844388,721.0,0.0,0.0,0,NoCoupon,1,0.5714285714285714,1261.75,3,540.75,813,Budget,Medium
ORD200903,2023-05-17,C80868,Monitor,3,473.49,205 Main St,Credit Card,Pending,TRK56186636,7,NO_COUPON,Email,1420.47,2023,2,5,2,0,0.49999999999999994,-0.8660254037844387,1420.47,0.0,0.0,0,NoCoupon,1,0.42857142857142855,3314.43,4,1893.96,205,High,High
ORD200904,2025-02-05,C16693,Monitor,4,237.43,262 Main St,Cash,Cancelled,TRK41146508,8,WINTER15,Referral,949.72,2025,1,2,2,0,0.8660254037844386,0.5000000000000001,949.72,0.0,0.0,1,Seasonal15,0,0.5,1899.44,4,949.72,262,Standard,High
ORD200905,2023-11-23,C67818,Laptop,1,442.39,101 Main St,Gift Card,Pending,TRK81978113,6,FREESHIP,Facebook,442.39,2023,4,11,3,0,-0.5000000000000004,0.8660254037844384,442.39,0.0,0.0,1,FreeShipping,1,0.16666666666666666,2654.34,5,2211.95,101,High,Medium
ORD200906,2024-09-03,C49938,Monitor,1,62.12,141 Main St,Cash,Returned,TRK80175572,2,NO_COUPON,Email,62.12,2024,3,9,1,0,-1.0,-1.8369701987210297e-16,62.12,0.0,0.0,0,NoCoupon,0,0.5,124.24,1,62.12,141,Budget,Low
ORD200907,2024-08-04,C90898,Desk,5,298.39,583 Main St,Gift Card,Cancelled,TRK52935170,7,WINTER15,Referral,1491.95,2024,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1491.95,0.0,0.0,1,Seasonal15,1,0.7142857142857143,2088.73,2,596.78,583,Standard,High
ORD200908,2025-05-06,C35117,Desk,2,697.93,332 Main St,Credit Card,Cancelled,TRK27155709,2,SAVE10,Google,1395.86,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,1395.86,0.0,0.0,1,Discount10,1,1.0,1395.86,0,0.0,332,Luxury,High
ORD200909,2024-05-27,C60203,Tablet,2,291.85,569 Main St,Cash,Shipped,TRK76525279,5,FREESHIP,Instagram,583.7,2024,2,5,0,0,0.49999999999999994,-0.8660254037844387,583.7,0.0,0.0,1,FreeShipping,0,0.4,1459.25,3,875.55,569,Standard,Medium
ORD200910,2024-05-31,C36174,Printer,3,308.98,348 Main St,Cash,Delivered,TRK26397548,3,SAVE10,Instagram,926.94,2024,2,5,4,0,0.49999999999999994,-0.8660254037844387,926.94,0.0,0.0,1,Discount10,0,1.0,926.94,0,0.0,348,Standard,High
ORD200911,2024-08-13,C80872,Desk,5,396.86,593 Main St,Cash,Cancelled,TRK43967487,9,SAVE10,Instagram,1984.3,2024,3,8,1,0,-0.8660254037844385,-0.5000000000000004,1984.3,0.0,0.0,1,Discount10,0,0.5555555555555556,3571.74,4,1587.44,593,High,Premium
ORD200912,2024-01-22,C67604,Desk,2,139.69,318 Main St,Online,Returned,TRK85545920,7,FREESHIP,Email,279.38,2024,1,1,0,0,0.49999999999999994,0.8660254037844387,279.38,0.0,0.0,1,FreeShipping,1,0.2857142857142857,977.83,5,698.45,318,Budget,Low
ORD200913,2023-02-16,C45599,Printer,5,475.95,505 Main St,Credit Card,Returned,TRK62277685,8,WINTER15,Facebook,2379.75,2023,1,2,3,0,0.8660254037844386,0.5000000000000001,2379.75,0.0,0.0,1,Seasonal15,1,0.625,3807.6,3,1427.85,505,High,Premium
ORD200914,2025-02-10,C70352,Desk,1,626.6,955 Main St,Gift Card,Returned,TRK51589589,4,WINTER15,Facebook,626.6,2025,1,2,0,0,0.8660254037844386,0.5000000000000001,626.6,0.0,0.0,1,Seasonal15,1,0.25,2506.4,3,1879.8,955,Luxury,Medium
ORD200915,2024-02-16,C20643,Laptop,4,502.99,939 Main St,Debit Card,Shipped,TRK30736692,4,WINTER15,Referral,2011.96,2024,1,2,4,0,0.8660254037844386,0.5000000000000001,2011.96,0.0,0.0,1,Seasonal15,1,1.0,2011.96,0,0.0,939,High,Premium
ORD200916,2024-06-21,C35669,Printer,5,578.83,165 Main St,Cash,Returned,TRK13928455,6,NO_COUPON,Referral,2894.15,2024,2,6,4,0,1.2246467991473532e-16,-1.0,2894.15,0.0,0.0,0,NoCoupon,0,0.8333333333333334,3472.98,1,578.83,165,Luxury,Premium
ORD200917,2025-01-20,C65524,Laptop,5,383.82,836 Main St,Credit Card,Returned,TRK19315310,7,FREESHIP,Google,1919.1,2025,1,1,0,0,0.49999999999999994,0.8660254037844387,1919.1,0.0,0.0,1,FreeShipping,1,0.7142857142857143,2686.74,2,767.64,836,High,Premium
ORD200918,2025-06-24,C74359,Laptop,5,368.25,706 Main St,Online,Delivered,TRK18250450,5,NO_COUPON,Instagram,1841.25,2025,2,6,1,0,1.2246467991473532e-16,-1.0,1841.25,0.0,0.0,0,NoCoupon,1,1.0,1841.25,0,0.0,706,High,Premium
ORD200919,2025-02-07,C92086,Printer,2,374.6,187 Main St,Online,Shipped,TRK23357668,3,FREESHIP,Referral,749.2,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,749.2,0.0,0.0,1,FreeShipping,1,0.6666666666666666,1123.8,1,374.6,187,High,Medium
ORD200920,2025-03-12,C26137,Tablet,2,428.09,978 Main St,Credit Card,Returned,TRK98110407,6,NO_COUPON,Instagram,856.18,2025,1,3,2,0,1.0,6.123233995736766e-17,856.18,0.0,0.0,0,NoCoupon,1,0.3333333333333333,2568.54,4,1712.36,978,High,High
ORD200921,2023-07-24,C90573,Tablet,1,438.93,144 Main St,Gift Card,Cancelled,TRK90075720,3,SAVE10,Referral,438.93,2023,3,7,0,0,-0.4999999999999997,-0.8660254037844388,438.93,0.0,0.0,1,Discount10,1,0.3333333333333333,1316.79,2,877.86,144,High,Medium
ORD200922,2024-06-17,C81857,Desk,2,563.82,487 Main St,Credit Card,Pending,TRK79737732,3,NO_COUPON,Instagram,1127.64,2024,2,6,0,0,1.2246467991473532e-16,-1.0,1127.64,0.0,0.0,0,NoCoupon,1,0.6666666666666666,1691.46,1,563.82,487,Luxury,High
ORD200923,2023-02-11,C91582,Printer,3,649.93,836 Main St,Credit Card,Pending,TRK99938245,7,WINTER15,Facebook,1949.79,2023,1,2,5,1,0.8660254037844386,0.5000000000000001,1949.79,0.0,0.0,1,Seasonal15,1,0.42857142857142855,4549.51,4,2599.72,836,Luxury,Premium
ORD200924,2025-03-22,C81319,Printer,5,268.43,991 Main St,Cash,Returned,TRK55330558,5,SAVE10,Email,1342.15,2025,1,3,5,1,1.0,6.123233995736766e-17,1342.15,0.0,0.0,1,Discount10,0,1.0,1342.15,0,0.0,991,Standard,High
ORD200925,2024-12-20,C78500,Monitor,5,502.47,304 Main St,Online,Shipped,TRK97460884,10,WINTER15,Email,2512.35,2024,4,12,4,0,-2.4492935982947064e-16,1.0,2512.35,0.0,0.0,1,Seasonal15,1,0.5,5024.7,5,2512.35,304,High,Premium
ORD200926,2024-03-20,C67533,Desk,1,26.95,672 Main St,Cash,Delivered,TRK14566395,1,WINTER15,Email,26.95,2024,1,3,2,0,1.0,6.123233995736766e-17,26.95,0.0,0.0,1,Seasonal15,0,1.0,26.95,0,0.0,672,Budget,Low
ORD200927,2023-02-14,C35566,Laptop,4,64.69,638 Main St,Debit Card,Shipped,TRK10003020,7,WINTER15,Google,258.76,2023,1,2,1,0,0.8660254037844386,0.5000000000000001,258.76,0.0,0.0,1,Seasonal15,1,0.5714285714285714,452.83,3,194.07,638,Budget,Low
ORD200928,2024-05-09,C77166,Laptop,3,247.11,821 Main St,Debit Card,Returned,TRK18896595,3,WINTER15,Referral,741.33,2024,2,5,3,0,0.49999999999999994,-0.8660254037844387,741.33,0.0,0.0,1,Seasonal15,1,1.0,741.33,0,0.0,821,Standard,Medium
ORD200929,2024-10-16,C67936,Tablet,2,536.25,553 Main St,Debit Card,Pending,TRK71803414,3,NO_COUPON,Email,1072.5,2024,4,10,2,0,-0.8660254037844386,0.5000000000000001,1072.5,0.0,0.0,0,NoCoupon,1,0.6666666666666666,1608.75,1,536.25,553,Luxury,High
ORD200930,2024-12-16,C59554,Phone,2,456.04,382 Main St,Debit Card,Returned,TRK28182447,4,FREESHIP,Email,912.08,2024,4,12,0,0,-2.4492935982947064e-16,1.0,912.08,0.0,0.0,1,FreeShipping,1,0.5,1824.16,2,912.08,382,High,High
ORD200931,2024-01-01,C14005,Printer,2,40.23,623 Main St,Credit Card,Cancelled,TRK87567926,4,SAVE10,Google,80.46,2024,1,1,0,0,0.49999999999999994,0.8660254037844387,80.46,0.0,0.0,1,Discount10,1,0.5,160.92,2,80.46,623,Budget,Low
ORD200932,2023-03-26,C26118,Laptop,2,72.39,168 Main St,Online,Delivered,TRK15334251,7,WINTER15,Instagram,144.78,2023,1,3,6,1,1.0,6.123233995736766e-17,144.78,0.0,0.0,1,Seasonal15,1,0.2857142857142857,506.73,5,361.95,168,Budget,Low
ORD200933,2023-01-26,C59685,Monitor,2,394.16,255 Main St,Online,Shipped,TRK43718093,2,NO_COUPON,Referral,788.32,2023,1,1,3,0,0.49999999999999994,0.8660254037844387,788.32,0.0,0.0,0,NoCoupon,1,1.0,788.32,0,0.0,255,High,Medium
ORD200934,2025-06-01,C40304,Laptop,4,119.84,692 Main St,Gift Card,Shipped,TRK85790948,8,FREESHIP,Referral,479.36,2025,2,6,6,1,1.2246467991473532e-16,-1.0,479.36,0.0,0.0,1,FreeShipping,1,0.5,958.72,4,479.36,692,Budget,Medium
ORD200935,2023-11-24,C39593,Phone,3,692.71,398 Main St,Credit Card,Delivered,TRK62405253,3,FREESHIP,Instagram,2078.13,2023,4,11,4,0,-0.5000000000000004,0.8660254037844384,2078.13,0.0,0.0,1,FreeShipping,1,1.0,2078.13,0,0.0,398,Luxury,Premium
ORD200936,2024-01-12,C50612,Chair,4,56.66,737 Main St,Online,Delivered,TRK44140968,4,SAVE10,Instagram,226.64,2024,1,1,4,0,0.49999999999999994,0.8660254037844387,226.64,0.0,0.0,1,Discount10,1,1.0,226.64,0,0.0,737,Budget,Low
ORD200937,2024-01-16,C39791,Chair,2,298.53,536 Main St,Debit Card,Cancelled,TRK46221436,5,WINTER15,Email,597.06,2024,1,1,1,0,0.49999999999999994,0.8660254037844387,597.06,0.0,0.0,1,Seasonal15,1,0.4,1492.65,3,895.59,536,Standard,Medium
ORD200938,2023-07-12,C39017,Chair,3,331.46,696 Main St,Credit Card,Cancelled,TRK91155214,6,WINTER15,Referral,994.38,2023,3,7,2,0,-0.4999999999999997,-0.8660254037844388,994.38,0.0,0.0,1,Seasonal15,1,0.5,1988.76,3,994.38,696,Standard,High
ORD200939,2025-04-16,C48510,Laptop,2,521.4,212 Main St,Cash,Delivered,TRK53152886,7,SAVE10,Instagram,1042.8,2025,2,4,2,0,0.8660254037844387,-0.4999999999999998,1042.8,0.0,0.0,1,Discount10,0,0.2857142857142857,3649.8,5,2607.0,212,High,High
ORD200940,2023-03-27,C74003,Printer,4,305.32,679 Main St,Online,Cancelled,TRK91525779,4,SAVE10,Google,1221.28,2023,1,3,0,0,1.0,6.123233995736766e-17,1221.28,0.0,0.0,1,Discount10,1,1.0,1221.28,0,0.0,679,Standard,High
ORD200941,2023-07-17,C91155,Printer,5,111.7,599 Main St,Credit Card,Cancelled,TRK82162952,9,FREESHIP,Email,558.5,2023,3,7,0,0,-0.4999999999999997,-0.8660254037844388,558.5,0.0,0.0,1,FreeShipping,1,0.5555555555555556,1005.3,4,446.8,599,Budget,Medium
ORD200942,2023-09-29,C17591,Tablet,1,479.76,882 Main St,Credit Card,Pending,TRK56070470,1,NO_COUPON,Email,479.76,2023,3,9,4,0,-1.0,-1.8369701987210297e-16,479.76,0.0,0.0,0,NoCoupon,1,1.0,479.76,0,0.0,882,High,Medium
ORD200943,2023-12-27,C43330,Monitor,3,193.49,355 Main St,Gift Card,Returned,TRK71594838,6,FREESHIP,Facebook,580.47,2023,4,12,2,0,-2.4492935982947064e-16,1.0,580.47,0.0,0.0,1,FreeShipping,1,0.5,1160.94,3,580.47,355,Standard,Medium
ORD200944,2024-12-16,C32687,Laptop,2,426.22,448 Main St,Online,Delivered,TRK98284560,7,WINTER15,Google,852.44,2024,4,12,0,0,-2.4492935982947064e-16,1.0,852.44,0.0,0.0,1,Seasonal15,1,0.2857142857142857,2983.54,5,2131.1,448,High,High
ORD200945,2023-08-20,C79722,Tablet,5,276.44,619 Main St,Gift Card,Shipped,TRK29976438,10,FREESHIP,Referral,1382.2,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1382.2,0.0,0.0,1,FreeShipping,1,0.5,2764.4,5,1382.2,619,Standard,High
ORD200946,2024-05-04,C65021,Phone,2,404.96,546 Main St,Cash,Shipped,TRK20626179,4,SAVE10,Email,809.92,2024,2,5,5,1,0.49999999999999994,-0.8660254037844387,809.92,0.0,0.0,1,Discount10,0,0.5,1619.84,2,809.92,546,High,Medium
ORD200947,2023-09-07,C85520,Phone,4,465.66,119 Main St,Online,Returned,TRK65994177,9,FREESHIP,Email,1862.64,2023,3,9,3,0,-1.0,-1.8369701987210297e-16,1862.64,0.0,0.0,1,FreeShipping,1,0.4444444444444444,4190.94,5,2328.3,119,High,Premium
ORD200948,2024-06-21,C94569,Phone,2,594.07,739 Main St,Gift Card,Cancelled,TRK79269291,2,NO_COUPON,Google,1188.14,2024,2,6,4,0,1.2246467991473532e-16,-1.0,1188.14,0.0,0.0,0,NoCoupon,1,1.0,1188.14,0,0.0,739,Luxury,High
ORD200949,2023-11-09,C55778,Desk,5,110.38,319 Main St,Cash,Pending,TRK93797108,10,NO_COUPON,Referral,551.9,2023,4,11,3,0,-0.5000000000000004,0.8660254037844384,551.9,0.0,0.0,0,NoCoupon,0,0.5,1103.8,5,551.9,319,Budget,Medium
ORD200950,2024-05-31,C19722,Laptop,1,596.24,891 Main St,Credit Card,Returned,TRK78094361,4,FREESHIP,Instagram,596.24,2024,2,5,4,0,0.49999999999999994,-0.8660254037844387,596.24,0.0,0.0,1,FreeShipping,1,0.25,2384.96,3,1788.72,891,Luxury,Medium
ORD200951,2024-07-22,C74928,Printer,2,306.24,589 Main St,Online,Returned,TRK39845914,4,FREESHIP,Email,612.48,2024,3,7,0,0,-0.4999999999999997,-0.8660254037844388,612.48,0.0,0.0,1,FreeShipping,1,0.5,1224.96,2,612.48,589,Standard,Medium
ORD200952,2025-02-27,C49111,Monitor,3,503.39,225 Main St,Online,Pending,TRK45303393,5,NO_COUPON,Facebook,1510.17,2025,1,2,3,0,0.8660254037844386,0.5000000000000001,1510.17,0.0,0.0,0,NoCoupon,1,0.6,2516.95,2,1006.78,225,High,High
ORD200953,2023-02-06,C43721,Phone,1,131.61,971 Main St,Cash,Shipped,TRK89392104,2,FREESHIP,Facebook,131.61,2023,1,2,0,0,0.8660254037844386,0.5000000000000001,131.61,0.0,0.0,1,FreeShipping,0,0.5,263.22,1,131.61,971,Budget,Low
ORD200954,2024-10-22,C68609,Chair,3,443.44,240 Main St,Gift Card,Shipped,TRK58273778,3,FREESHIP,Google,1330.32,2024,4,10,1,0,-0.8660254037844386,0.5000000000000001,1330.32,0.0,0.0,1,FreeShipping,1,1.0,1330.32,0,0.0,240,High,High
ORD200955,2023-01-23,C82068,Chair,1,408.13,164 Main St,Gift Card,Shipped,TRK25779180,3,WINTER15,Instagram,408.13,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,408.13,0.0,0.0,1,Seasonal15,1,0.3333333333333333,1224.39,2,816.26,164,High,Low
ORD200956,2024-04-11,C21191,Phone,2,160.98,381 Main St,Debit Card,Delivered,TRK86246309,3,SAVE10,Referral,321.96,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,321.96,0.0,0.0,1,Discount10,1,0.6666666666666666,482.94,1,160.98,381,Budget,Low
ORD200957,2023-01-12,C73575,Monitor,5,643.89,851 Main St,Cash,Returned,TRK23387612,8,WINTER15,Facebook,3219.45,2023,1,1,3,0,0.49999999999999994,0.8660254037844387,3219.45,0.0,0.0,1,Seasonal15,0,0.625,5151.12,3,1931.67,851,Luxury,Premium
ORD200958,2023-05-13,C82685,Desk,3,158.66,537 Main St,Gift Card,Delivered,TRK70184320,7,WINTER15,Email,475.98,2023,2,5,5,1,0.49999999999999994,-0.8660254037844387,475.98,0.0,0.0,1,Seasonal15,1,0.42857142857142855,1110.62,4,634.64,537,Budget,Medium
ORD200959,2024-04-13,C73996,Tablet,2,143.82,856 Main St,Credit Card,Returned,TRK74579570,6,SAVE10,Instagram,287.64,2024,2,4,5,1,0.8660254037844387,-0.4999999999999998,287.64,0.0,0.0,1,Discount10,1,0.3333333333333333,862.92,4,575.28,856,Budget,Low
ORD200960,2023-12-11,C87687,Laptop,3,379.07,312 Main St,Gift Card,Pending,TRK60383805,3,WINTER15,Google,1137.21,2023,4,12,0,0,-2.4492935982947064e-16,1.0,1137.21,0.0,0.0,1,Seasonal15,1,1.0,1137.21,0,0.0,312,High,High
ORD200961,2024-11-11,C55464,Phone,1,601.36,532 Main St,Online,Shipped,TRK81178598,1,NO_COUPON,Facebook,601.36,2024,4,11,0,0,-0.5000000000000004,0.8660254037844384,601.36,0.0,0.0,0,NoCoupon,1,1.0,601.36,0,0.0,532,Luxury,Medium
ORD200962,2024-09-06,C12459,Phone,2,142.08,838 Main St,Gift Card,Delivered,TRK30674085,4,SAVE10,Referral,284.16,2024,3,9,4,0,-1.0,-1.8369701987210297e-16,284.16,0.0,0.0,1,Discount10,1,0.5,568.32,2,284.16,838,Budget,Low
ORD200963,2024-03-11,C88075,Chair,5,530.34,970 Main St,Online,Shipped,TRK42832976,9,FREESHIP,Google,2651.7,2024,1,3,0,0,1.0,6.123233995736766e-17,2651.7,0.0,0.0,1,FreeShipping,1,0.5555555555555556,4773.06,4,2121.36,970,Luxury,Premium
ORD200964,2023-08-20,C18583,Phone,5,364.42,778 Main St,Credit Card,Cancelled,TRK43084595,10,SAVE10,Referral,1822.1,2023,3,8,6,1,-0.8660254037844385,-0.5000000000000004,1822.1,0.0,0.0,1,Discount10,1,0.5,3644.2,5,1822.1,778,High,Premium
ORD200965,2025-06-18,C70412,Laptop,4,578.28,791 Main St,Gift Card,Cancelled,TRK22192783,5,FREESHIP,Email,2313.12,2025,2,6,2,0,1.2246467991473532e-16,-1.0,2313.12,0.0,0.0,1,FreeShipping,1,0.8,2891.4,1,578.28,791,Luxury,Premium
ORD200966,2025-05-20,C58503,Monitor,5,280.52,290 Main St,Credit Card,Cancelled,TRK12981657,7,WINTER15,Facebook,1402.6,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,1402.6,0.0,0.0,1,Seasonal15,1,0.7142857142857143,1963.64,2,561.04,290,Standard,High
ORD200967,2025-05-06,C52879,Tablet,5,638.92,502 Main St,Credit Card,Returned,TRK67403284,5,FREESHIP,Google,3194.6,2025,2,5,1,0,0.49999999999999994,-0.8660254037844387,3194.6,0.0,0.0,1,FreeShipping,1,1.0,3194.6,0,0.0,502,Luxury,Premium
ORD200968,2024-02-08,C67870,Monitor,4,412.2,664 Main St,Credit Card,Shipped,TRK72602178,6,WINTER15,Referral,1648.8,2024,1,2,3,0,0.8660254037844386,0.5000000000000001,1648.8,0.0,0.0,1,Seasonal15,1,0.6666666666666666,2473.2,2,824.4,664,High,Premium
ORD200969,2025-06-05,C19439,Desk,1,440.34,675 Main St,Gift Card,Shipped,TRK25383993,2,WINTER15,Facebook,440.34,2025,2,6,3,0,1.2246467991473532e-16,-1.0,440.34,0.0,0.0,1,Seasonal15,1,0.5,880.68,1,440.34,675,High,Medium
ORD200970,2024-09-07,C72664,Desk,1,627.15,241 Main St,Cash,Delivered,TRK86694331,5,SAVE10,Instagram,627.15,2024,3,9,5,1,-1.0,-1.8369701987210297e-16,627.15,0.0,0.0,1,Discount10,0,0.2,3135.75,4,2508.6,241,Luxury,Medium
ORD200971,2024-05-27,C32650,Monitor,2,605.26,934 Main St,Cash,Cancelled,TRK66648743,4,WINTER15,Referral,1210.52,2024,2,5,0,0,0.49999999999999994,-0.8660254037844387,1210.52,0.0,0.0,1,Seasonal15,0,0.5,2421.04,2,1210.52,934,Luxury,High
ORD200972,2024-06-09,C66438,Laptop,1,90.27,816 Main St,Cash,Delivered,TRK32035271,5,SAVE10,Facebook,90.27,2024,2,6,6,1,1.2246467991473532e-16,-1.0,90.27,0.0,0.0,1,Discount10,0,0.2,451.35,4,361.08,816,Budget,Low
